name,app_price,play_price,total_app_price,avg_app_rating,app_genre,play_genre,app_trader_purchase_price,avg_app_rating_rounded,expected_app_lifespan_years
Marco Polo Video Walkie Talkie,0,NULL,NULL,NULL,Social Networking,NULL,"$10,000.00 ",NULL,1
MarcoPolo Ocean,0,NULL,NULL,NULL,Education,NULL,"$10,000.00 ",NULL,1
MarineTraffic - Ship Tracking,4.99,NULL,NULL,NULL,Travel,NULL,"$10,000.00 ",NULL,1
"Marline - Weather, Tides & Moon",0.99,NULL,NULL,NULL,Weather,NULL,"$10,000.00 ",NULL,1
Marmiton Twist,0,NULL,NULL,NULL,Food & Drink,NULL,"$10,000.00 ",NULL,1
Marry Me - Perfect Wedding Day!,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Mars: Mars,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
MARVEL Avengers Academy,0,$0.00 ,$0.00 ,4.1,Games,Adventure,"$10,000.00 ",4,9
MARVEL Contest of Champions,0,$0.00 ,$0.00 ,4.4,Games,Action,"$10,000.00 ",4.5,10
MARVEL Future Fight,0,$0.00 ,$0.00 ,4.55,Games,Role Playing,"$10,000.00 ",4.5,10
Marvel Pinball,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
MARVEL Spider-Man Unlimited,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
MARVEL Tsum Tsum,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
MASH,1.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Masks - MSQRD Edition,0.99,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
Masky,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Master For Minecraft Pocket Edition - Ultimate Guide For PE,1.99,NULL,NULL,NULL,Utilities,NULL,"$10,000.00 ",NULL,1
Mastering the piano with Lang Lang,0,NULL,NULL,NULL,Education,NULL,"$10,000.00 ",NULL,1
Match 3 Puzzle - Mr.Rockets -,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
MATCH ON LINE chat,0,NULL,NULL,NULL,Social Networking,NULL,"$10,000.00 ",NULL,1
Matchsticks ~ Free Puzzle Game with Matches,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Match™ - #1 Dating App.,0,NULL,NULL,NULL,Social Networking,NULL,"$10,000.00 ",NULL,1
Math 42,0,NULL,NULL,NULL,Education,NULL,"$10,000.00 ",NULL,1
Math Bingo,2.99,NULL,NULL,NULL,Education,NULL,"$10,000.00 ",NULL,1
"Math Duel - Two Player Split Screen Mathematical Game for Kids and Adults Training - Addition, Subtraction, Multiplication and Division!",2.99,NULL,NULL,NULL,Education,NULL,"$10,000.00 ",NULL,1
Math Evolve: A Fun Math Game For Kids,1.99,NULL,NULL,NULL,Education,NULL,"$10,000.00 ",NULL,1
"Math Fact Master: Addition, Subtraction, Multiplication, and Division",0.99,NULL,NULL,NULL,Education,NULL,"$10,000.00 ",NULL,1
Math Ninja HD,1.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Math Practice - Integers,0.99,NULL,NULL,NULL,Education,NULL,"$10,000.00 ",NULL,1
Mathmateer®,1.99,NULL,NULL,NULL,Education,NULL,"$10,000.00 ",NULL,1
Mathpix - Solve and graph math using pictures,0,NULL,NULL,NULL,Education,NULL,"$10,000.00 ",NULL,1
Mathway - Math Problem Solver,0,NULL,NULL,NULL,Education,NULL,"$10,000.00 ",NULL,1
Matt Duchene's Hockey Classic,3.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Max Payne Mobile,2.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
MaxCurve - Photo editor for pro photography,3.99,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
Maximum Car,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Maze Walk VR - Virtual Reality Game Puzzle Apps,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Maze: Subject 360 HD - A Mystery Hidden Object Game (Full),6.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
mazec - 手書き日本語入力ソフト,8.99,NULL,NULL,NULL,Utilities,NULL,"$10,000.00 ",NULL,1
McDo France,0,NULL,NULL,NULL,Food & Drink,NULL,"$10,000.00 ",NULL,1
McDonald's,0,$0.00 ,$0.00 ,2.8,Food & Drink,Food & Drink,"$10,000.00 ",3,7
McGraw-Hill K-12 ConnectED Mobile,0,NULL,NULL,NULL,Education,NULL,"$10,000.00 ",NULL,1
McPlay™,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Me by Tinybop,2.99,NULL,NULL,NULL,Education,NULL,"$10,000.00 ",NULL,1
Mebo,0,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Medal Masters : Call of destiny,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Meditation Studio – Guided Meditations and Courses,3.99,NULL,NULL,NULL,Health & Fitness,NULL,"$10,000.00 ",NULL,1
Méditations avec Christophe André,4.99,NULL,NULL,NULL,Health & Fitness,NULL,"$10,000.00 ",NULL,1
Medly - Music Maker,0,NULL,NULL,NULL,Music,NULL,"$10,000.00 ",NULL,1
MeetMe - Chat and Meet New People,0,NULL,NULL,NULL,Social Networking,NULL,"$10,000.00 ",NULL,1
MEGA MAN X,4.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
"Mega Millions & Powerball - lottery games in the US with winning number results, lotto jackpots and prize payouts",0,NULL,NULL,NULL,Lifestyle,NULL,"$10,000.00 ",NULL,1
Megapolis,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
MeiCam -  Video Production Master,0,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
Meipai,0,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
Meitu,0,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
Meitu HD,0,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
Mekorama,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Melody Jams,2.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
mememo(ミーメモ)ダイエット〜生理日予測まで女性サポート,0,NULL,NULL,NULL,Health & Fitness,NULL,"$10,000.00 ",NULL,1
Memorado Brain Training for Memory & Mindfulness,0,NULL,NULL,NULL,Education,NULL,"$10,000.00 ",NULL,1
Memrise: learn languages,0,NULL,NULL,NULL,Education,NULL,"$10,000.00 ",NULL,1
Mercari: Shopping Marketplace to Buy & Sell Stuff,0,NULL,NULL,NULL,Shopping,NULL,"$10,000.00 ",NULL,1
Merged!,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Merriam-Webster Dictionary,0,NULL,NULL,NULL,Reference,NULL,"$10,000.00 ",NULL,1
Merriam-Webster Dictionary & Thesaurus,4.99,NULL,NULL,NULL,Reference,NULL,"$10,000.00 ",NULL,1
Merry Christmas -Activities,0,NULL,NULL,NULL,Education,NULL,"$10,000.00 ",NULL,1
Mersenne Melodic Percussion Synthesizer,5.99,NULL,NULL,NULL,Music,NULL,"$10,000.00 ",NULL,1
Messenger,0,$0.00 ,$0.00 ,3.55,Social Networking,Social,"$10,000.00 ",3.5,8
Messenger for WhatsApp - Pro App,1.99,NULL,NULL,NULL,Business,NULL,"$10,000.00 ",NULL,1
Metal Emoji,0.99,NULL,NULL,NULL,Utilities,NULL,"$10,000.00 ",NULL,1
METAL SAGA -Ark in the wild land-,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
METAL SLUG 1,2.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
METAL SLUG 2,2.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
METAL SLUG 3,2.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
METAL SLUG ATTACK,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
MetaMoJi Note - note taking and PDF annotation app,7.99,NULL,NULL,NULL,Productivity,NULL,"$10,000.00 ",NULL,1
MetaMoJi Note Lite,0,NULL,NULL,NULL,Productivity,NULL,"$10,000.00 ",NULL,1
Météo-France,0,NULL,NULL,NULL,Weather,NULL,"$10,000.00 ",NULL,1
Metro 2033: Wars,5.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Mia and me - Free the Unicorns!,2.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
miCal - the missing calendar with reminders,1.99,NULL,NULL,NULL,Productivity,NULL,"$10,000.00 ",NULL,1
Mickey Mouse Clubhouse - Color & Play,2.99,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Mickey Mouse Clubhouse: Mickey's Wildlife Count Along,2.99,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Micro Machines,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Microgolf Masters,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Microgue,1.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Micromedex Drug Reference Essentials,2.99,NULL,NULL,NULL,Medical,NULL,"$10,000.00 ",NULL,1
Micromon,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Microsoft Excel,0,$0.00 ,$0.00 ,4.5,Productivity,Productivity,"$10,000.00 ",4.5,10
Microsoft OneDrive – File & photo cloud storage,0,NULL,NULL,NULL,Productivity,NULL,"$10,000.00 ",NULL,1
Microsoft OneNote,0,$0.00 ,$0.00 ,4.45,Productivity,Productivity,"$10,000.00 ",4.5,10
Microsoft Outlook - email and calendar,0,NULL,NULL,NULL,Productivity,NULL,"$10,000.00 ",NULL,1
Microsoft Pix Camera,0,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
Microsoft PowerPoint,0,$0.00 ,$0.00 ,4.25,Productivity,Productivity,"$10,000.00 ",4.5,10
Microsoft Selfie,0,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
Microsoft Solitaire Collection,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Microsoft Word,0,$0.00 ,$0.00 ,4.5,Productivity,Productivity,"$10,000.00 ",4.5,10
Microtrip,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Midnight Calling: Anabel - A Mystery Hidden Object Game (Full),6.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Midnight Calling: Jeronimo,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Midway Arcade,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
MiFlight™ – Airport security line wait times at checkpoints for domestic and international travelers,0,NULL,NULL,NULL,Travel,NULL,"$10,000.00 ",NULL,1
Miitomo,0,NULL,NULL,NULL,Social Networking,NULL,"$10,000.00 ",NULL,1
Mikey Jumps,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Mileage Log | Fahrtenbuch,5.99,NULL,NULL,NULL,Business,NULL,"$10,000.00 ",NULL,1
Mimitos Virtual cat with minigames,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Mimpi,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Mimpi Dreams,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Mindfulness Daily,1.99,NULL,NULL,NULL,Health & Fitness,NULL,"$10,000.00 ",NULL,1
MindNode – Delightful Mind Mapping,9.99,NULL,NULL,NULL,Productivity,NULL,"$10,000.00 ",NULL,1
Minds On Physics the App - Part 1,0.99,NULL,NULL,NULL,Education,NULL,"$10,000.00 ",NULL,1
Mine Blitz,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
MINE［マイン］ファッション/コーディネート動画アプリ,0,NULL,NULL,NULL,Catalogs,NULL,"$10,000.00 ",NULL,1
Minecraft: Papercraft Studio,2.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Minecraft: Pocket Edition,6.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Minecraft: Skin Studio,3.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Minecraft: Story Mode,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Minescape,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Minesweeper - Widget Edition,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Minesweeper Classic,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
MineSweeper　マインスイーパ無料,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Mini Games Maps for Minecraft PE - The Best Maps for Minecraft Pocket Edition (MCPE),0,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Mini Golf Stars! Retro Golf Game,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Mini Metro,4.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Mini Synthesizer,4.99,NULL,NULL,NULL,Music,NULL,"$10,000.00 ",NULL,1
Mini Synthesizer for iPhone,2.99,NULL,NULL,NULL,Music,NULL,"$10,000.00 ",NULL,1
Mini Watch Games 14-in-1,1.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Minigore 2: Zombies,1.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
minimize,2.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
minimo（ミニモ）/サロン予約,0,NULL,NULL,NULL,Catalogs,NULL,"$10,000.00 ",NULL,1
minne - shopping handmade item,0,NULL,NULL,NULL,Shopping,NULL,"$10,000.00 ",NULL,1
"Mint: Personal Finance, Budget, Bills & Money",0,NULL,NULL,NULL,Finance,NULL,"$10,000.00 ",NULL,1
MiP App,0,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
"Miss Hollywood: Lights, Camera, Fashion! - Pet Fun",0,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Miss Peregrine’s Emoji,0,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Miss U: Official App,0,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Missguided,0,NULL,NULL,NULL,Shopping,NULL,"$10,000.00 ",NULL,1
"Mister Maker: Let’s Make It! – Design, Draw, Paint, Make and Play",2.99,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Mix+Smash: Marvel Super Hero Mashers,0,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
MixChannel,0,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
Mixed Macho Arts,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
"Mixels Rush - Use Mixes, Maxes and Murps to Outrun the Nixels",0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Mixgram - Picture Collage Maker - Pic Photo Editor,0,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
MLB 9 Innings 17,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
MLB Manager 2016,4.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
MLB.com At Bat,0,NULL,NULL,NULL,Sports,NULL,"$10,000.00 ",NULL,1
MLB.com Home Run Derby 17,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
MMX Hill Dash — Off-Road Racing,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
MMX Racing,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Moana: Rhythm Run,6.99,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Moasure - the smart tape measure,2.99,NULL,NULL,NULL,Utilities,NULL,"$10,000.00 ",NULL,1
MOBA Legends,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Mobike - Dockless Bike Share,0,NULL,NULL,NULL,Travel,NULL,"$10,000.00 ",NULL,1
Mobile Legends: Bang bang,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Mobile Strike,0,$0.00 ,$0.00 ,3.7,Games,Strategy,"$10,000.00 ",3.5,8
MobileData - Mobile data usage with Today Widget,0.99,NULL,NULL,NULL,Utilities,NULL,"$10,000.00 ",NULL,1
MobileFamilyTree 8,17.99,NULL,NULL,NULL,Productivity,NULL,"$10,000.00 ",NULL,1
MOBIUS FINAL FANTASY,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Model 15,29.99,NULL,NULL,NULL,Music,NULL,"$10,000.00 ",NULL,1
Model My Diet - Women - Weight Loss Motivation,0,NULL,NULL,NULL,Health & Fitness,NULL,"$10,000.00 ",NULL,1
Modern Atlas Travel Guides & City Maps — nearby places in Wikipedia & Wikivoyage,0.99,NULL,NULL,NULL,Travel,NULL,"$10,000.00 ",NULL,1
Modern Combat 3: Fallen Nation,6.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Modern Combat 4: Zero Hour,6.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Modern Combat 5 : The Multiplayer eSports Shooter,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Modern Essentials,6.99,NULL,NULL,NULL,Health & Fitness,NULL,"$10,000.00 ",NULL,1
Mods Explorer – for PocketMine MP,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Mods for Minecraft PC & Addons for Minecraft PE,1.99,NULL,NULL,NULL,Utilities,NULL,"$10,000.00 ",NULL,1
Mods for Minecraft PC & Servers for Minecraft PE,1.99,NULL,NULL,NULL,Utilities,NULL,"$10,000.00 ",NULL,1
Mods for Minecraft PC Edition - Mod Installer Pocket Guide,1.99,NULL,NULL,NULL,Utilities,NULL,"$10,000.00 ",NULL,1
Mods for Pc & Addons for Minecraft Pocket Edition,1.99,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Moji Edit- Your Custom Emoji Avatar Face,0,NULL,NULL,NULL,Utilities,NULL,"$10,000.00 ",NULL,1
Moji Maker™,1.99,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Moji Me™,0.99,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
MOJI TALK by DJ Khaled,1.99,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Moji Weather - Free Weather Forecast,0,NULL,NULL,NULL,Weather,NULL,"$10,000.00 ",NULL,1
Moji™,0,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
"MOLDIV - Photo Editor, Collage & Beauty Camera",0,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
Moments - private albums with friends and family,0,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
Momoka: An Interplanetary Adventure,6.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
"MOMO陌陌-开启视频社交,用直播分享生活",0,NULL,NULL,NULL,Social Networking,NULL,"$10,000.00 ",NULL,1
Mon compte pour Free Mobile - Conso & Messagerie,1.99,NULL,NULL,NULL,Utilities,NULL,"$10,000.00 ",NULL,1
Mon Espace - Pôle emploi,0,NULL,NULL,NULL,Business,NULL,"$10,000.00 ",NULL,1
Monash University Low FODMAP Diet,7.99,NULL,NULL,NULL,Medical,NULL,"$10,000.00 ",NULL,1
Mondly: Learn 33 Languages: Spanish English French,0,NULL,NULL,NULL,Education,NULL,"$10,000.00 ",NULL,1
Money - Track your money easily.,0.99,NULL,NULL,NULL,Finance,NULL,"$10,000.00 ",NULL,1
Money Multiplier,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Money Origami - Learn How to Fold Money,1.99,NULL,NULL,NULL,Reference,NULL,"$10,000.00 ",NULL,1
"Money Pro - Personal Finance, Budget, Bills",2.99,NULL,NULL,NULL,Finance,NULL,"$10,000.00 ",NULL,1
Monkey,0,NULL,NULL,NULL,Social Networking,NULL,"$10,000.00 ",NULL,1
Monkey Math School Sunshine,1.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Monkey Preschool Animals,2.99,NULL,NULL,NULL,Education,NULL,"$10,000.00 ",NULL,1
Monkey Preschool Lunchbox,1.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Monkey Swingers,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Monkey Word School Adventure,1.99,NULL,NULL,NULL,Education,NULL,"$10,000.00 ",NULL,1
Monogram - Wallpaper & Backgrounds Maker HD DIY with Glitter Themes,0,NULL,NULL,NULL,Lifestyle,NULL,"$10,000.00 ",NULL,1
MONOPOLY Bingo!,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
MONOPOLY for iPad,4.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
MONOPOLY Game,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
MonPetitGazon,1.99,NULL,NULL,NULL,Sports,NULL,"$10,000.00 ",NULL,1
Monster & Commander,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Monster Busters: Link Flash,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Monster Craft GO - Find and Catch pixelmon CarToon,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Monster Girls Creator Catch em for Pokémon fans,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
MONSTER HUNTER FREEDOM UNITE for iOS,14.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
"Monster Legends RPG - War, Fight & Heroes Game",0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Monster Mania,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Monster Mingle,2.99,NULL,NULL,NULL,Education,NULL,"$10,000.00 ",NULL,1
Monster Raid™,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Monster Strike,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Monster Super League,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Monster Tail,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Monster Zombie Plague War - Virtual Reality (VR),0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
"Montessori Letter Sounds - Phonics in English, Spanish, French, German & Italian",3.99,NULL,NULL,NULL,Education,NULL,"$10,000.00 ",NULL,1
Montessori Nature,2.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Monty Python's The Ministry of Silly Walks,1.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Monument Valley,3.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Moodnotes - Thought Journal / Mood Diary,3.99,NULL,NULL,NULL,Health & Fitness,NULL,"$10,000.00 ",NULL,1
Moomijis Moomin Stickers,0.99,NULL,NULL,NULL,Utilities,NULL,"$10,000.00 ",NULL,1
MOOMIN -Welcome to Moominvalley-,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
MoonCatcher,0.99,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
Moonvale 2: Puzzle Adventure,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Moorhuhn Deluxe - Crazy Chicken,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Moorish Kingdom,2.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
MORGAW® Saddle Adjust,0.99,NULL,NULL,NULL,Sports,NULL,"$10,000.00 ",NULL,1
"Morning — Weather, To-Do, News, and more",0.99,NULL,NULL,NULL,Productivity,NULL,"$10,000.00 ",NULL,1
Morning Routine : Daily Habit Tracker,0,NULL,NULL,NULL,Health & Fitness,NULL,"$10,000.00 ",NULL,1
MORTAL KOMBAT X,0,$0.00 ,$0.00 ,4.45,Games,Action,"$10,000.00 ",4.5,10
MotiConnect Pro,1.99,NULL,NULL,NULL,Health & Fitness,NULL,"$10,000.00 ",NULL,1
Motion Math: Hungry Fish,2.99,NULL,NULL,NULL,Education,NULL,"$10,000.00 ",NULL,1
MotionX GPS,1.99,NULL,NULL,NULL,Navigation,NULL,"$10,000.00 ",NULL,1
Moto Madness - 3d Motor Bike Stunt Racing Game,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Moto X Mayhem,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Moto x3m,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Motor Trend OnDemand,0,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Motor World: Bike Factory,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Motorsport Manager,1.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Mountain Biker,1.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Move the Match - Matchstick Puzzles for Free,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Move to measure - Flying Ruler,1.99,NULL,NULL,NULL,Utilities,NULL,"$10,000.00 ",NULL,1
movieStudio-Video Editor&Slideshow Maker(pro),2.99,NULL,NULL,NULL,Utilities,NULL,"$10,000.00 ",NULL,1
MP3 Music Player & Streamer for Clouds,0,NULL,NULL,NULL,Music,NULL,"$10,000.00 ",NULL,1
Mr Jack Pocket,2.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Mr Jump,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Mr. Crab,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Mr. Crab 2,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Mr. Potato Head: School Rush,3.99,NULL,NULL,NULL,Book,NULL,"$10,000.00 ",NULL,1
Mr. Robot:1.51exfiltrati0n.ipa,2.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Mr.Luma's Super Flight,0.99,NULL,NULL,NULL,Education,NULL,"$10,000.00 ",NULL,1
Ms. PAC-MAN,3.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
MSNBC,0,NULL,NULL,NULL,News,NULL,"$10,000.00 ",NULL,1
MSQRD — Live Filters & Face Swap for Video Selfies,0,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
MTN,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
MTV,0,$0.00 ,$0.00 ,3.15,Entertainment,Entertainment,"$10,000.00 ",3,7
Mucho Party,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Mud Bogger ( 3D Monster Truck Driving & Racing Games ),0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Muffin Knight,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Muhammad Ali: Puzzle King,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
